pair_id,left_query_id,right_query_id,left_query,right_query,left_service_id,right_service_id,left_intent,right_intent,overlap,shared_urls,decision,owner_action,validation_status,review_status,reviewer,rationale
PAIR-413E8817F87B,Q000015,Q000079,комплексное благоустройство частных территорий,уход за садом цена,S1,S4,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-378F8DE9FBD8,Q000015,Q000081,комплексное благоустройство частных территорий,выравнивание участка,S1,S5,commercial_research,commercial_research,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-2320E6C6E134,Q000015,Q000082,комплексное благоустройство частных территорий,выравнивание участка цена,S1,S5,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-B7A2220DD2CF,Q000015,Q000083,комплексное благоустройство частных территорий,выравнивание участка ярославль,S1,S5,commercial_research,commercial_research,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-984E7B546AAE,Q000015,Q000088,комплексное благоустройство частных территорий,заказать выравнивание участка,S1,S5,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-1A0F0F1092F8,Q000015,Q000089,комплексное благоустройство частных территорий,заказать планировку участка,S1,S5,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-26BA736CFA9A,Q000015,Q000093,комплексное благоустройство частных территорий,планировка территории цена,S1,S5,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-AF7AA5A7B56C,Q000015,Q000097,комплексное благоустройство частных территорий,планировка участка цена,S1,S5,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-9F21CA03EA59,Q000015,Q000098,комплексное благоустройство частных территорий,планировка участка ярославль,S1,S5,commercial_research,commercial_research,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-C5970CC9DA7C,Q000015,Q000116,комплексное благоустройство частных территорий,въезд на участок цена,S1,S8,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-B8538B59DF66,Q000015,Q000119,комплексное благоустройство частных территорий,въезд через канаву под ключ,S1,S8,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-E72E6D3EFA0F,Q000015,Q000120,комплексное благоустройство частных территорий,въезд через канаву цена,S1,S8,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-AF6E808E0E47,Q000015,Q000122,комплексное благоустройство частных территорий,заезд на участок под ключ,S1,S8,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-0650A761C0CC,Q000015,Q000124,комплексное благоустройство частных территорий,заезд на участок цена,S1,S8,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-4AC36D0B0AE0,Q000015,Q000125,комплексное благоустройство частных территорий,заезд на участок через канаву в тутаеве,S1,S8,commercial_research,commercial_research,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-85A5F4D02F67,Q000015,Q000126,комплексное благоустройство частных территорий,заезд на участок через канаву под ключ,S1,S8,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-5C636F50DF98,Q000015,Q000128,комплексное благоустройство частных территорий,заезд на участок через канаву под ключ тутаев,S1,S8,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-88D94A50C5D0,Q000015,Q000129,комплексное благоустройство частных территорий,заезд на участок через канаву под ключ ярославль,S1,S8,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-9DD35DD1A9F5,Q000015,Q000131,комплексное благоустройство частных территорий,заезд на участок через канаву цена,S1,S8,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-04CEC1C620DA,Q000015,Q000133,комплексное благоустройство частных территорий,заезд через канаву на участок,S1,S8,commercial_research,commercial_research,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-35CC1DD13450,Q000015,Q000135,комплексное благоустройство частных территорий,заказать въезд на участок,S1,S8,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-665BA760875C,Q000015,Q000141,комплексное благоустройство частных территорий,ярославская область сделать въезд в канаву,S1,S8,commercial_research,commercial_research,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-D69EF9DE689A,Q000016,Q000025,ландшафтная компания эксперт,ландшафтный дизайнер коприно,S1,S1,commercial_research,commercial_research,2,https://exp76.ru/|https://progarden.group/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-00550A72A595,Q000017,Q000030,ландшафтная компания эксперты,сайты благоустройства участков,S1,S1,commercial_research,commercial_research,2,https://exp76.ru/|https://uslugi.yandex.ru/16-yaroslavl/category/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-1B6845F126D7,Q000019,Q000024,ландшафтное проектирование участка,ландшафтный дизайн участка,S1,S1,commercial_research,commercial_research,2,https://skillbox.ru/media/design/landshaftnoe-proektirovanie-prostye-pravila-dlya-nachinayuschih/|https://yaroslavl.mslandshaft.ru/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-8C82AE5D78FA,Q000019,Q000033,ландшафтное проектирование участка,стоимость реализации проекта обустройства частного участка в ярославской области компании,S1,S1,commercial_research,transactional,2,https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-D6E3639D4B31,Q000019,Q000035,ландшафтное проектирование участка,цены на работу по благоустройству,S1,S1,commercial_research,transactional,2,https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-4357B73FCA10,Q000019,Q000068,ландшафтное проектирование участка,услуги по выбору и посадке фруктовых деревьев в ярославле,S1,S3,commercial_research,transactional,2,https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-FB206C06A485,Q000019,Q000069,ландшафтное проектирование участка,заказать обрезку деревьев,S1,S4,commercial_research,transactional,2,https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-851E4529A9BD,Q000019,Q000089,ландшафтное проектирование участка,заказать планировку участка,S1,S5,commercial_research,transactional,2,https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-1F029D5B6C88,Q000019,Q000093,ландшафтное проектирование участка,планировка территории цена,S1,S5,commercial_research,transactional,2,https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-239649AEC6CD,Q000019,Q000098,ландшафтное проектирование участка,планировка участка ярославль,S1,S5,commercial_research,commercial_research,2,https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-9ECF1714B9F0,Q000019,Q000100,ландшафтное проектирование участка,организация выполняющая установкой гравитационной подпорной стены ярославль,S1,S6,commercial_research,commercial_research,2,https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-68D712EF31DE,Q000019,Q000116,ландшафтное проектирование участка,въезд на участок цена,S1,S8,commercial_research,transactional,2,https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-C45D081CAF79,Q000019,Q000135,ландшафтное проектирование участка,заказать въезд на участок,S1,S8,commercial_research,transactional,2,https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-9CDFB8CF314C,Q000019,Q000141,ландшафтное проектирование участка,ярославская область сделать въезд в канаву,S1,S8,commercial_research,commercial_research,2,https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-39A50C7C5FE7,Q000022,Q000094,ландшафтный дизайн планировка участка,планировка участка,S1,S5,commercial_research,commercial_research,2,https://garden-planner.ru/|https://skillbox.ru/media/design/planirovka-dachnogo-uchastka-idei-shemy-i-pravila-zonirovaniya/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-92B749CCDA33,Q000025,Q000048,ландшафтный дизайнер коприно,посевной газон под ключ г ярославль ул магистральная 7 7,S1,S2,commercial_research,transactional,2,https://avito.ru/yaroslavskaya_oblast/predlozheniya_uslug/sad_blagoustroystvo-ASgBAgICAUSYC8KfAQ/|https://progarden.group/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-064FA8288C3C,Q000026,Q000070,онлайн калькулятор для расчета стоимости работ по благоустройству,калькулятор работ садовых,S1,S4,transactional,commercial_research,4,https://calcal.ru/landscape-budget-calculator/|https://exp76.ru/kalkuljator-uslug/|https://konturland.ru/price/kalkulyator/|https://yka.ru/calc/works/,shared_special_owner,hold_shared_special_owner,shared_special_owner_reviewed,reviewed,policy_special_owner,both queries have the same explicit calculator owner; SERP overlap cannot reassign either query to an S1-S8 service page
PAIR-4FC8B9DE4106,Q000027,Q000030,прейскурант цен на благоустройство придомовой территории в ярославской области,сайты благоустройства участков,S1,S1,commercial_research,commercial_research,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-1F17C88FBC87,Q000027,Q000032,прейскурант цен на благоустройство придомовой территории в ярославской области,стоимость работ по благоустройству территории ярославль,S1,S1,commercial_research,transactional,4,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://greenteh76.ru/ceny-na-uslugi-po-blagoustrojstvu.html/|https://landshaftniy-dizayn.ru/region/yaroslavl/blagoustroystvo/territorii/|https://uslugi.yandex.ru/16-yaroslavl/category/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-7D0B2858B34B,Q000027,Q000033,прейскурант цен на благоустройство придомовой территории в ярославской области,стоимость реализации проекта обустройства частного участка в ярославской области компании,S1,S1,commercial_research,transactional,4,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://greenteh76.ru/ceny-na-uslugi-po-blagoustrojstvu.html/|https://uslugi.yandex.ru/10841-yaroslavl-oblast/category/|https://uslugi.yandex.ru/16-yaroslavl/category/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-3083F3DC5A93,Q000027,Q000035,прейскурант цен на благоустройство придомовой территории в ярославской области,цены на работу по благоустройству,S1,S1,commercial_research,transactional,4,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://greenteh76.ru/ceny-na-uslugi-po-blagoustrojstvu.html/|https://profi.ru/geo-yar/remont/blagoustroistvo-territorii/price/|https://uslugi.yandex.ru/16-yaroslavl/category/,manual_review,hold_current_url,serp_pair_pending_review,pending,,same-service SERP pair meets the explicit manual-review threshold; the existing owner is held and no split or new URL is approved
PAIR-37DE060EDED4,Q000027,Q000046,прейскурант цен на благоустройство придомовой территории в ярославской области,полив газонов ярославль,S1,S2,commercial_research,commercial_research,3,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/10841-yaroslavl-oblast/category/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-8132AAE917A2,Q000027,Q000057,прейскурант цен на благоустройство придомовой территории в ярославской области,устройство газона,S1,S2,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-46511ED260C4,Q000027,Q000060,прейскурант цен на благоустройство придомовой территории в ярославской области,заказать посадку дерева,S1,S3,commercial_research,transactional,3,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/10841-yaroslavl-oblast/category/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-67612D09C728,Q000027,Q000061,прейскурант цен на благоустройство придомовой территории в ярославской области,озеленение участка,S1,S3,commercial_research,commercial_research,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/10841-yaroslavl-oblast/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-E9E97C092141,Q000027,Q000067,прейскурант цен на благоустройство придомовой территории в ярославской области,стоимость посадки деревьев,S1,S3,commercial_research,transactional,3,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/10841-yaroslavl-oblast/category/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-0D0D5FDE3BAE,Q000027,Q000068,прейскурант цен на благоустройство придомовой территории в ярославской области,услуги по выбору и посадке фруктовых деревьев в ярославле,S1,S3,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-5071B35CC9A5,Q000027,Q000069,прейскурант цен на благоустройство придомовой территории в ярославской области,заказать обрезку деревьев,S1,S4,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-5EBE186F3BCD,Q000027,Q000073,прейскурант цен на благоустройство придомовой территории в ярославской области,обрезка деревьев цена,S1,S4,commercial_research,transactional,2,https://uslugi.yandex.ru/10841-yaroslavl-oblast/category/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-5DD46486EB9B,Q000027,Q000079,прейскурант цен на благоустройство придомовой территории в ярославской области,уход за садом цена,S1,S4,commercial_research,transactional,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-A0D7B5BEFC8C,Q000027,Q000081,прейскурант цен на благоустройство придомовой территории в ярославской области,выравнивание участка,S1,S5,commercial_research,commercial_research,3,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/10841-yaroslavl-oblast/category/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-896781CA83F8,Q000027,Q000082,прейскурант цен на благоустройство придомовой территории в ярославской области,выравнивание участка цена,S1,S5,commercial_research,transactional,3,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/10841-yaroslavl-oblast/category/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-E5B6D670DB36,Q000027,Q000083,прейскурант цен на благоустройство придомовой территории в ярославской области,выравнивание участка ярославль,S1,S5,commercial_research,commercial_research,2,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-2710DEB2416B,Q000027,Q000088,прейскурант цен на благоустройство придомовой территории в ярославской области,заказать выравнивание участка,S1,S5,commercial_research,transactional,3,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/10841-yaroslavl-oblast/category/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-7F7ADA6A7205,Q000027,Q000089,прейскурант цен на благоустройство придомовой территории в ярославской области,заказать планировку участка,S1,S5,commercial_research,transactional,3,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/10841-yaroslavl-oblast/category/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
PAIR-41AB477A686C,Q000027,Q000093,прейскурант цен на благоустройство придомовой территории в ярославской области,планировка территории цена,S1,S5,commercial_research,transactional,3,https://avito.ru/yaroslavl/predlozheniya_uslug/|https://uslugi.yandex.ru/10841-yaroslavl-oblast/category/|https://uslugi.yandex.ru/16-yaroslavl/category/,owner_boundary_split,hold_distinct_service_owners,cross_service_owner_boundary_reviewed,reviewed,policy_scope_owner,cross-service SERP pair meets a merge or manual-review threshold; the approved S1-S8 service-owner boundary prevents an automatic merge or reassignment
